Compound_time_dose,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,meanID,ref_meanID,Probe_ID,GeneSymbol,ProbeNr,Entrez_ID,CELL_ID,TREATMENT,COMPOUND,COMPOUND_ABBR,DOSE,DOSE_LEVEL,TIME,TIMEPOINT,GeneSymbol_new,Entrez_ID_new
CSP_48hr_50uM,17.60364,1.23013,0.40087690000000004,3.068598,0.0021506579999999997,0.004979484,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HECTD3,HECTD3,,79654.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HECTD3,79654.0
CSP_48hr_50uM,74.0255,-0.8848943000000001,0.39312870000000005,-2.250902,0.02439172,0.04376022,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HECTD4,HECTD4,,283450.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HECTD4,283450.0
CSP_48hr_50uM,1.718811,0.36535300000000004,0.7613746,0.4798598,0.6313270999999999,0.7042155999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HEG1,HEG1,,57493.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HEG1,57493.0
CSP_48hr_50uM,19.97531,-1.204758,0.2602522,-4.629193,3.67094e-06,1.45247e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HEIH,HEIH,,100859930.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HEIH,100859930.0
CSP_48hr_50uM,13.54839,0.3375425,0.376803,0.8958063,0.37035619999999997,0.4544815,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HELB,HELB,,92797.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HELB,92797.0
CSP_48hr_50uM,15.6751,1.01429,0.37326020000000004,2.71738,0.006580109000000001,0.01357914,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HELLS,HELLS,,3070.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HELLS,3070.0
CSP_48hr_50uM,1.077275,0.4481657,0.7729643,0.5798013000000001,0.5620486,0.6393403,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HELQ,HELQ,,113510.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HELQ,113510.0
CSP_48hr_50uM,92.88528000000001,1.0336239999999999,0.470596,2.196416,0.028062200000000002,0.0494843,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HELZ,HELZ,,9931.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HELZ,9931.0
CSP_48hr_50uM,3.627015,2.5783869999999998,0.510767,5.048069,4.46298e-07,2.0444900000000002e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HELZ2,HELZ2,,85441.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HELZ2,85441.0
CSP_48hr_50uM,10.56015,-1.386169,0.2999044,-4.6220349999999994,3.7999300000000006e-06,1.49954e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HEMK1,HEMK1,,51409.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HEMK1,51409.0
CSP_48hr_50uM,10.7751,-0.634625,0.3230542,-1.9644529999999998,0.04947753,0.08134098,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HERC1,HERC1,,8925.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HERC1,8925.0
CSP_48hr_50uM,0.746274,-1.52867,1.373989,-1.112578,0.2658897,0.3454227,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HERC2,HERC2,,8924.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HERC2,8924.0
CSP_48hr_50uM,0.7062345,-0.5407079,1.167497,-0.4631343,0.6432681,0.7147357,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HERC3,HERC3,,8916.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HERC3,8916.0
CSP_48hr_50uM,0.5053279,1.318331,1.1343370000000002,1.162204,0.24515259999999997,0.3224401,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HERC4,HERC4,,26091.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HERC4,26091.0
CSP_48hr_50uM,18.88703,0.6210557,0.2894506,2.145636,0.031902,0.05530944,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HERC5,HERC5,,51191.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HERC5,51191.0
CSP_48hr_50uM,13.0369,-3.351752,0.5393715,-6.214181,5.16e-10,3.5887800000000005e-09,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HERC6,HERC6,,55008.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HERC6,55008.0
CSP_48hr_50uM,75.04843000000001,-1.7477209999999999,0.2091071,-8.358018,6.38e-17,9.68e-16,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HERPUD1,HERPUD1,,9709.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HERPUD1,9709.0
CSP_48hr_50uM,3.920032,0.7344619000000001,0.5042477,1.45655,0.14524070000000003,0.2064438,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HERPUD2,HERPUD2,,64224.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HERPUD2,64224.0
CSP_48hr_50uM,21.26097,2.479753,0.2534375,9.784476,1.31e-22,3.2500000000000003e-21,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HES1,HES1,,3280.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HES1,3280.0
CSP_48hr_50uM,0.1541695,4.053314,7.221914,0.5612520999999999,0.5746256999999999,0.6506151,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HES2,HES2,,54626.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HES2,54626.0
CSP_48hr_50uM,39.714290000000005,1.601022,0.22580570000000003,7.090266000000001,1.34e-12,1.2699999999999999e-11,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HES4,HES4,,57801.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HES4,57801.0
CSP_48hr_50uM,1.9498810000000002,2.535221,0.5607548000000001,4.5210870000000005,6.1522900000000005e-06,2.34879e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HES6,HES6,,55502.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HES6,55502.0
CSP_48hr_50uM,25.648039999999998,-2.13213,0.2965275,-7.190326,6.459999999999999e-13,6.389999999999999e-12,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HESX1,HESX1,,8820.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HESX1,8820.0
CSP_48hr_50uM,48.86453,-0.22543579999999996,0.1517258,-1.48581,0.1373293,0.1967458,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HEXA,HEXA,,3073.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HEXA,3073.0
CSP_48hr_50uM,139.9207,1.1114879999999998,0.12599739999999998,8.821516,1.13e-18,2.03e-17,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HEXB,HEXB,,3074.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HEXB,3074.0
CSP_48hr_50uM,9.522558,-0.7755052,0.2937785,-2.639761,0.008296439000000001,0.0167032,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HEXDC,HEXDC,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HEXD,284004.0
CSP_48hr_50uM,26.78892,2.797101,0.3722276,7.514492,5.71e-14,6.480000000000001e-13,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HEXIM1,HEXIM1,,10614.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HEXIM1,10614.0
CSP_48hr_50uM,0.4666112,4.122701999999999,1.227616,3.3582989999999997,0.000784237,0.001990335,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HEXIM2,HEXIM2,,124790.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HEXIM2,124790.0
CSP_48hr_50uM,1.344898,2.203351,0.6994161,3.150272,0.0016311829999999998,0.003865777,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HEY1,HEY1,,23462.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HEY1,23462.0
CSP_48hr_50uM,28.53342,-1.48347,0.2774551,-5.346702,8.957139999999998e-08,4.5551200000000004e-07,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HFE,HFE,,3077.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HFE,3077.0
CSP_48hr_50uM,84.29464,0.2684566,0.1900024,1.4129120000000002,0.1576816,0.2215991,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HG498334,HG498334,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,EPB41L4A-AS1,114915.0
CSP_48hr_50uM,6.329732,-1.624587,0.4651058,-3.4929419999999998,0.000477731,0.001269526,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HGD,HGD,,3081.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HGD,3081.0
CSP_48hr_50uM,58.94191,-0.9511149999999999,0.19838989999999998,-4.7941709999999995,1.6334899999999998e-06,6.81245e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HGH1,HGH1,,51236.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HGH1,51236.0
CSP_48hr_50uM,2.1100830000000004,2.161209,0.6112166,3.535913,0.000406369,0.0010962069999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HGS,HGS,,9146.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HGS,9146.0
CSP_48hr_50uM,33.2904,0.7710316999999999,0.34320029999999996,2.246594,0.02466601,0.04419265,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HGSNAT,HGSNAT,,138050.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HGSNAT,138050.0
CSP_48hr_50uM,4.422148,-3.087634,0.6026273,-5.123621,2.99723e-07,1.41249e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HHAT,HHAT,,55733.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HHAT,55733.0
CSP_48hr_50uM,0.6875555999999999,2.997559,1.124031,2.666794,0.007657859,0.01555369,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HHEX,HHEX,,3087.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HHEX,3087.0
CSP_48hr_50uM,2.574748,0.0,4.532489,0.0,1.0,1.0,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HHLA2,HHLA2,,11148.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HHLA2,11148.0
CSP_48hr_50uM,27.46452,0.1889648,0.293836,0.6430961,0.5201617999999999,0.6010099,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HHLA3,HHLA3,,11147.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ANKRD13C-DT,11147.0
CSP_48hr_50uM,49.11456,-1.8064639999999998,0.1877295,-9.622698,6.409999999999999e-22,1.5100000000000002e-20,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIBADH,HIBADH,,11112.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIBADH,11112.0
CSP_48hr_50uM,37.729079999999996,-1.561409,0.20083370000000003,-7.774636,7.57e-15,9.33e-14,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIBCH,HIBCH,,26275.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIBCH,26275.0
CSP_48hr_50uM,0.7974354,4.330118,1.36782,3.165707,0.001547068,0.00368395,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIC2,HIC2,,23119.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIC2,23119.0
CSP_48hr_50uM,9.660362,-0.8786940999999999,0.44844409999999996,-1.959428,0.05006263,0.08218489,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HID1,HID1,,283987.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HID1,283987.0
CSP_48hr_50uM,262.6367,0.2173509,0.1483305,1.465315,0.142835,0.20345950000000002,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIF1A,HIF1A,,3091.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIF1A,3091.0
CSP_48hr_50uM,6.584351,2.339888,0.3317677,7.052789,1.75e-12,1.65e-11,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIF1AN,HIF1AN,,55662.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIF1AN,55662.0
CSP_48hr_50uM,177.213,-0.6479035,0.24701149999999997,-2.622969,0.008716729,0.01746704,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIGD1A,HIGD1A,,25994.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIGD1A,25994.0
CSP_48hr_50uM,283.6029,-1.018003,0.17907579999999998,-5.684758,1.3099799999999999e-08,7.50057e-08,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIGD2A,HIGD2A,,192286.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIGD2A,192286.0
CSP_48hr_50uM,22.423029999999997,-1.00229,0.2652386,-3.7788230000000005,0.000157572,0.00046114800000000004,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIKESHI,HIKESHI,,51501.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIKESHI,51501.0
CSP_48hr_50uM,0.9446473,1.2770920000000001,0.9405689,1.357787,0.17453139999999998,0.2416449,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HILPDA,HILPDA,,29923.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HILPDA,29923.0
CSP_48hr_50uM,1.332398,2.481809,0.6939574000000001,3.576313,0.00034847400000000004,0.000950318,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HINFP,HINFP,,25988.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HINFP,25988.0
CSP_48hr_50uM,778.4779,-0.0077803740000000005,0.2428228,-0.03204136,0.9744391,0.9862299999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HINT1,HINT1,,3094.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HINT1,3094.0
CSP_48hr_50uM,150.866,-1.619725,0.1694404,-9.55926,1.19e-21,2.7400000000000007e-20,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HINT2,HINT2,,84681.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HINT2,84681.0
CSP_48hr_50uM,2.494441,0.05706923,0.5776199000000001,0.09880067,0.9212965,0.9454039000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HINT3,HINT3,,135114.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HINT3,135114.0
CSP_48hr_50uM,58.91441999999999,-4.015537999999999,0.3675413,-10.925410000000001,8.72e-28,3.1200000000000003e-26,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIP1,HIP1,,3092.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIP1,3092.0
CSP_48hr_50uM,4.836441000000001,0.9494934000000002,0.4329075,2.193294,0.0282862,0.04981342,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIP1R,HIP1R,,9026.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIP1R,9026.0
CSP_48hr_50uM,3.171073,1.234996,0.547141,2.25718,0.02399683,0.04311643,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIPK1,HIPK1,,204851.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIPK1,204851.0
CSP_48hr_50uM,30.120359999999998,-2.895013,0.3919816,-7.3855830000000005,1.52e-13,1.6200000000000002e-12,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIPK2,HIPK2,,28996.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIPK2,28996.0
CSP_48hr_50uM,25.23684,1.370609,0.1973095,6.946492,3.740000000000001e-12,3.3799999999999996e-11,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIPK3,HIPK3,,10114.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIPK3,10114.0
CSP_48hr_50uM,11.12646,-0.8557880999999999,0.3101193,-2.759544,0.0057882030000000004,0.01209516,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIRA,HIRA,,7290.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,HIRA,7290.0
CSP_48hr_50uM,179.7521,-2.845027,0.21105029999999997,-13.48032,2.0399999999999998e-41,1.87e-39,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H1A,HIST1H1A,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H1-1,3024.0
CSP_48hr_50uM,381.175,-2.418023,0.29937359999999996,-8.076939999999999,6.639999999999999e-16,9.04e-15,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H1B,HIST1H1B,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H1-5,3009.0
CSP_48hr_50uM,253.7696,0.1319194,0.1665501,0.7920699999999999,0.42831990000000003,0.5124671,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H1C,HIST1H1C,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H1-2,3006.0
CSP_48hr_50uM,11.34074,-1.0610469999999999,0.45927879999999993,-2.310246,0.02087452,0.0380668,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H1D,HIST1H1D,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H1-3,3007.0
CSP_48hr_50uM,1427.131,-0.1696736,0.1777989,-0.9543009,0.33993140000000005,0.42309250000000004,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H1E,HIST1H1E,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H1-4,3008.0
CSP_48hr_50uM,288.8699,-3.4737339999999994,0.43545100000000003,-7.977326,1.5e-15,1.98e-14,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AB,HIST1H2AB,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC4,8335.0
CSP_48hr_50uM,800.2189,-1.6857,0.32132150000000004,-5.246149,1.55311e-07,7.61344e-07,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AC,HIST1H2AC,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC6,8334.0
CSP_48hr_50uM,247.332,-2.199767,0.34021740000000006,-6.465771,1.01e-10,7.6e-10,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AD,HIST1H2AD,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC7,3013.0
CSP_48hr_50uM,7.479,1.1798620000000002,0.48543279999999994,2.430536,0.01507649,0.02854225,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AE,HIST1H2AE,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC8,3012.0
CSP_48hr_50uM,388.9194,-1.358584,0.32910700000000004,-4.128092,3.65786e-05,0.000121634,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AG,HIST1H2AG,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC11,8969.0
CSP_48hr_50uM,65.76286999999999,-2.017847,0.3356288,-6.012139,1.8309200000000001e-09,1.17487e-08,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AH,HIST1H2AH,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC12,85235.0
CSP_48hr_50uM,14.240929999999999,1.0210629999999998,0.3833902,2.663248,0.0077390359999999995,0.01571056,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AI,HIST1H2AI,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC13,8329.0
CSP_48hr_50uM,27.802840000000003,-1.655507,0.3882923,-4.263558,2.01197e-05,6.99164e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AJ,HIST1H2AJ,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC14,8331.0
CSP_48hr_50uM,998.5669,-1.4606629999999998,0.29275419999999996,-4.9893849999999995,6.05719e-07,2.70034e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AK,HIST1H2AK,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC15,8330.0
CSP_48hr_50uM,232.9654,-0.8010435,0.2617965,-3.0597950000000003,0.002214887,0.005110391,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AL,HIST1H2AL,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC16,8332.0
CSP_48hr_50uM,10.36101,-0.6398428,0.490418,-1.304689,0.1919989,0.26176889999999997,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2AM,HIST1H2AM,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2AC17,8336.0
CSP_48hr_50uM,94.92578,-1.253524,0.305029,-4.1095239999999995,3.96475e-05,0.000131001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2BB,HIST1H2BB,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2BC3,3018.0
CSP_48hr_50uM,2181.806,-2.103612,0.2015141,-10.43903,1.6399999999999997e-25,5.03e-24,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2BC,HIST1H2BC,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2BC4,8347.0
CSP_48hr_50uM,801.2798,0.6565673000000001,0.2014591,3.25906,0.001117821,0.002745432,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,HIST1H2BD,HIST1H2BD,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,H2BC5,3017.0
